reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
be4a3d1f-474f-4c05-9fca-7518832b1b67,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pengalaman yang kurang baik.orderan masuk ke driver. tapi drivernya gak mau ambil. pernah juga driver nya tidur atau lagi mandi. tolong setelan untuk driver lebih canggih. jadi orderan gak asal masuk. kadang juga berharap driver dtang malah pergi makin jauh. gak bilang apa2. di pikir aku mau cancel kali. dia yg gak bisa ambil penumpang dia juga yg gak mau cancel.susah bgt poh tinggal klik cancel. aplikasinya di kembangkan lagi dong,3,4,5.28.2,2025-08-23 10:18:09,"Hai Kak @DGF, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-08-23 10:34:57,5.28.2
9106a46e-55fc-495a-8fc4-c82da28ad135,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau ganti opsi pembayaran ke gopay biar dapet diskon eh malah ngga sengaja kepencet pesan trus detik itu juga mau batalin nggabisa. mana deket, ongkir mahal banget, gabisa dibatalin. kan cuma mau ganti metode bayar, biar dapet diskon. Tetep jadi beli kok. biar murah aja, hadeuhh .. mana tambah nyeseknya pas ngecek aplikasi sebelah dapet 2 menu komplit sama minumnya lagihhh hadeuuhhhh",2,7,5.28.2,2025-08-25 13:20:55,"Hai Kak Rahmawati, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2025-08-25 15:34:59,5.28.2
b70d5259-27f0-44e8-9e62-5d7f3fcaa807,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"susah bener mau bikin laporan,, cs nya minta foto screenshot tp pilihan galeri gag bisa diklik, mau ngetik saja gag bisa,.. alamat yang dipilih sudah benar, tp gojeknya di antar ke alamat yang berbeda, setelah saya telusuri ternyata nama alamat dengan yang di map tidak sinkron..",1,7,5.28.2,2025-08-24 10:22:41,"Hai, Kak Andi. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Titik jemput/antar tidak akurat"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Maura",2025-08-24 11:47:14,5.28.2
29ab0801-6481-4dc5-86d0-eb70012cc6d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya bulak-balik meminta penjelasan terkait saldo saya yang sering hilang dan adanya transaksi misterius namun respon selalu sama di minta tunggu sampai 20 hari kerja setelah itu laporan saya di hapus dan seakan-akan tidak terjadi apa-apa... Jika seperti ini terus tingkat kepercayaan pengguna pasti akan menurun...tolong di perbaiki lagi tingkat keamanan dan informasi bantuannya,1,22,5.29.2,2025-08-28 13:49:31,"Hai Kak Yulianti, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-240-1400-50737 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Melisa",2025-08-28 21:00:56,5.29.2
9f57a097-fee4-44d3-9677-3227cddec6fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya sudah beberapa kali setiap memakai aplikasi gojek, padahal baru mau melihat dlu berapa tarifnya misal dari alamat A ke alamat B tetapi langsung otomatis order...tolong perbaiki aplikasinya, jadi deg2an kalau mau pesen pake aplikasi gojek lagi...",3,10,5.27.2,2025-08-17 09:31:41,"Hai Kak Yunita, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2025-08-17 11:30:25,5.27.2
26e2e01c-8b9c-41b8-a831-8a245588d273,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi gopay pinjam sangat buruk dan memuakkan sorry to say limit ada tapi gak bisa dicairkan alasannya karena ada beda data ditanya data yang mana sudah empat bulan masa check data selama itu dan kalo cs dichat jawaban selalu template padahal bayar tidak pernah telat, tlp ke call center jawabannya juga sama template cape deh edit : sudah kirim email namun lagi dan lagi balasannya selalu template",1,14,5.28.1,2025-08-16 20:15:34,"Hai Kak Indra, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke support@findaya.com dengan melampirkan kode psr-25-228-1216-55280 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-08-16 19:17:11,5.28.1
8f452365-0c4a-41ee-b9e2-04a3de467f93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya kesal, kenapa saat pakai go transit tidak bisa di refund saldonya, saya ga jadi pakai karena kemarin eror go transitnya, mau dibatalkan ga bisa tiba2 pas udah normal hangus dan kadarluasa dan saldonya ga dikembalikan",2,12,5.28.1,2025-08-16 12:51:56,"Hai Kak Nurul, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-228-0804-37408 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-08-16 15:04:43,5.28.1
61f2c08b-56b7-4330-addf-9807b93b2816,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"top up ke gopay ngga masuk masuk, disuruh nunggu terus, awalnya 2 hari, lalu 7 hari, terlalu lama padahal uangnya mau dipakai. penanganannya terlalu lama dan mengecewakan.",1,9,5.29.2,2025-08-26 12:09:40,"Hai Kak Maulida, pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat, dan coba keluar dan masuk kembali ke aplikasi. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk'.^Melisa",2025-08-26 13:43:47,5.29.2
9ad33d4d-52a0-408e-93db-396d1eb1dbf0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong kalau memang ga dapat driver sampai setengah jam, dicancel otomatis aja. ini nunggu driver bs lama bgt, gatau ke ambil apa engga orderanny. Mau cancel juga gabisa. Tlg dirubah dong sistemnya.",2,1,5.29.2,2025-09-01 18:16:44,"Mohon maaf atas kendalanya, Kak Dewi. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-09-01 21:30:17,5.29.2
d8e67c18-6eea-4319-ad3b-fb870c61fd99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"evaluasi saya terhadap sistem aplikasi yaitu map sering macet dan tidak sesuai dengan kondisi aslinya. terkadang customer membatalkan pesanannya hanya karena driver ngestuck di map, sedangkan aslinya driver sedang perjalanan untuk menjemput customer. semoga evaluasi ini bisa segera diperhatikan dan diperbaiki lagi... 🙏",3,11,5.27.2,2025-08-16 12:07:47,"Hai Kak Savero, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maura",2025-08-16 14:56:05,5.27.2
1f9191ac-1688-412b-a60d-aaeb876d9a96,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak driver bermasalah, emosian dan sering tidak sopan. pembayaran yg mahal dibanding apk lain. saya pakai gojek sudah dua tahun lebih tapi masih banyak driver yg begitu. tadi pagi saya disamperin dan di marah""in karna cancel orderan padahal memang misskom. apk buruk",1,3,5.28.2,2025-08-24 08:46:59,"Hai Kak Mohamad, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver kurang sopan"" pada kolom pencarian ya. ^Maura",2025-08-24 09:39:39,5.28.2
2dc96849-5e32-4842-b2a4-e7b5d543d9cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya menyarankan ada fitur reply di pesan. jadi saya ketika membalas pesan baik dari driver atau resto dapat di reply sehingga tidak membingungkan pesan mana yang dibalas. serta tambahkan fitur upload image untuk memberikan review terhadap resto sehingga dapat memberikan review yg objektif bukan subjektif,3,5,5.29.2,2025-08-27 19:30:39,"Hai Kak Muhammad, terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-08-27 18:05:22,5.29.2
16ec347a-b9d1-41b4-82f5-924415ebbb89,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ga guna lama lama, susah menghubungi CS, pelayanan CS buruk, niat baik berbagi rejeki sambil memanfaatkan fasilitas tapi percuma kalo lama lama nambah dosa aja. rekomendasi aplikasi delivery-order makanan udah banyak selain gofood bahkan banyak yg kasih diskon lebih dan lebih murah serta pelayanan bagus ojol, makin kesini banyak oknum gojek yg meresahkan, mending pake grab aja.",1,1,5.28.2,2025-08-31 17:21:37,"Hai Kak Dwi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika masih berkendala, silakan laporkan ke email customerservice@gojek.com dengan kode psr-25-243-1055-49245 di subject email. Kami tunggu detail laporan kamu ya. ^Melisa",2025-08-31 17:56:00,5.28.2
1b8bb575-719a-4984-a6fe-2dc01bdd1ed3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Menyembunyikan no HP customer adalah keputusan terbodoh dari palkasi ini. lu gatau rasanya nunggu customer puluhan menit cuma gara2 mereka susah di hubungi. chat lewat WA gak bisa karena nomor di samarin. fitur chat sering gak muncul. kalo pun muncul kadang customer gak dpt notif. fitur telfon sering bgt gak terhubung ke customer pdhal HP nya aktif. semua cara mengubungi customer sering dpt masalah. gak usah sok2an nyamarin no customer kalo fitur chat sama telfon msih bnyak eror.,1,1,5.29.2,2025-09-02 16:11:00,"Hai Kak Iman, mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App Anda. ^Melisa",2025-09-02 22:15:26,5.29.2
08d4f251-9461-48b6-8211-4ee45813f366,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ternyata bkn cuma sya aja, bnyk yg keluhin soal sistem pengumpulan coin dgn cata check in, dan di saat checkin ke hari 7 malah balik lagi ke hari 1,, klo emang gk mau kasih bonus dgn cara checkin mending gk usah buat fitur ini, ini namanya memberi harapan PALSU,, udah kyk situs slot aja yg sdh di atur pengguna tdk akan mendapatkan hadiah besar tpi hanya dpt hadiah receh !",2,1,5.28.2,2025-08-23 14:47:22,"Hai Kak Anggra, mohon maaf ya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-08-23 15:03:58,5.28.2
4265704c-0ff3-44fc-a533-5cd9d5c1a15e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tiap kali pesen goride di jalan/tempat yg gk strategis pasti dapet ojolnya yg jauh mulu, trs si drivernya lgsg pencet sampai di titik penjemputan, jadinya kgk bisa dibatalin. lama pula nunggunya. saya tidak bisa menyalahkan drivernya karena mereka memang butuh uang. kalo bisa si driver ojol nya tdk diperkenankan untuk menekan sampai di titik penjemputan kecuali mereka memang sudah sampai. ga berkah dong kalo msh jauh, kasian penumpangnya nungguin. terimakasih..",2,1,5.28.2,2025-08-22 13:55:40,"Hai Kak, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-08-22 16:27:01,5.28.2
92b98ba2-9a72-4f52-9548-08f9129c1cb6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya sangat membantu untuk kebutuhan sehari-hari, mulai dari pesan makanan, transportasi, sampai kirim barang. Tampilan simpel, mudah dipahami, dan layanan drivernya juga ramah. Transaksi cepat dan jarang ada kendala. Pokoknya praktis banget 👍🔥",5,56,5.29.2,2025-08-31 19:06:26,,,5.29.2
